ZH11BacBI05501	ZH11BacBI05502	ZH11BacBI05503	ZH11BacBI05504	ZH11BacBI05505	ZH11BacBI05506	ZH11BacBI05507	ZH11BacBI05508	ZH11BacBI05509	ZH11BacBI0401	ZH11BacBI0402	ZH11BacBI0403	ZH11BacBI0404	ZH11BacBI0405	ZH11BacBI0406	ZH11BacBI0407	ZH11BacBI0408	ZH11BacBI0409	ZH11BacBI0301	ZH11BacBI0302	ZH11BacBI0303	ZH11BacBI0304	ZH11BacBI0305	ZH11BacBI0306	ZH11BacBI0307	ZH11BacBI0308	ZH11BacBI0309	ZH11BacBI0001	ZH11BacBI0002	ZH11BacBI0003	ZH11BacBI0004	ZH11BacBI0005	ZH11BacBI0006	ZH11BacBI0007	ZH11BacBI0008	ZH11BacBI0009
OTU_208	8.57715946178839e-05	0	0	4.5206501286186e-05	4.59351022077614e-05	9.24480757062469e-05	0.000176315091289122	0.000363619595814548	8.76335442103124e-05	0.000141591836103693	0.000345084152996228	0.000320459054325331	0	0.00043435289609137	8.07405603286134e-05	0.000232023766336441	0.000119645738734606	0.000106631169367999	0.000224917793120384	0.000388673730216805	0.000315739704831704	0.000357169020033902	0.000474942425346805	8.07228151505192e-05	0.000114591737701851	0.00046695462201691	0	0	0	0	0	0	0	0	0	0
OTU_210	8.57715946178839e-05	0	0.000169158798668044	0	0	0.00013867211355937	0.000176315091289122	9.09048989536369e-05	0.000438167721051562	0.000991142852725853	0.000460112203994971	0.000427278739100441	0.00041060794738386	0.000347482316873096	0.000807405603286134	0.000580059415841103	0.000239291477469212	0.000106631169367999	0.00157442455184269	0.000583010595325207	0.000473609557247555	0.000357169020033902	0.000633256567129073	0.000726505336354673	0.00103132563931666	0.000622606162689214	0.000385293958649702	0	0	0	0	0	0	0	0	0
OTU_212	8.57715946178839e-05	0	8.45793993340218e-05	0	4.59351022077614e-05	0	0	0	8.76335442103124e-05	0.00042477550831108	0.000230056101997486	0.000320459054325331	0.00041060794738386	8.6870579218274e-05	8.07405603286134e-05	0.000232023766336441	0.000358937216203818	0	0.000562294482800961	0.000194336865108402	7.89349262079259e-05	5.95281700056503e-05	0.000158314141782268	0.000322891260602077	0.000229183475403702	0.00046695462201691	0	0	0	0	0	0	0	0	0	0
OTU_215	8.57715946178839e-05	0	0	0.000180826005144744	9.18702044155227e-05	9.24480757062469e-05	0	0.000363619595814548	0	0.000566367344414773	0.000460112203994971	0.000534098423875551	0.000752781236870409	0.000694964633746192	0.000807405603286134	0	0	0	0.000224917793120384	0.000291505297662603	7.89349262079259e-05	0.000892922550084755	0.000554099496237939	0.000645782521204154	0.000114591737701851	0.000778257703361517	0.000192646979324851	0	0	0	0	0	0	0	0	0
OTU_218	8.57715946178839e-05	0.000433435162423217	8.45793993340218e-05	0	0	4.62240378531235e-05	8.8157545644561e-05	9.09048989536369e-05	8.76335442103124e-05	0.000566367344414773	0.000345084152996228	0.00021363936955022	0.00013686931579462	0.000173741158436548	8.07405603286134e-05	0.000232023766336441	0.000119645738734606	0.000106631169367999	0.000674753379361153	9.71684325542011e-05	0.000315739704831704	0.000178584510016951	0.000395785354455671	0.000161445630301038	0.000229183475403702	0.000311303081344607	9.63234896624255e-05	0	0	0	0	0	0	0	0	0
OTU_222	8.57715946178839e-05	0	0.000253738198002065	0	0.000137805306623284	9.24480757062469e-05	0	0	8.76335442103124e-05	0.00042477550831108	0.000460112203994971	0.000534098423875551	0	0.000347482316873096	0.00024222168098584	0.000116011883168221	0.000478582954938424	0.000106631169367999	0.00134950675872231	0.000583010595325207	0.000552544483455481	0.000178584510016951	0.000237471212673402	0.000484336890903115	0.000343775213105553	0.000622606162689214	0.000192646979324851	0	0	0	0	0	0	0	0	0
OTU_223	8.57715946178839e-05	0.000173374064969287	8.45793993340218e-05	4.5206501286186e-05	0	4.62240378531235e-05	8.8157545644561e-05	0	8.76335442103124e-05	0.000141591836103693	0.000345084152996228	0.00021363936955022	0.00013686931579462	0.000260611737654822	8.07405603286134e-05	0.000232023766336441	0.000119645738734606	0.000106631169367999	0.000112458896560192	0.000194336865108402	0.000236804778623778	0.000178584510016951	7.91570708911342e-05	0.000242168445451558	0	0.000155651540672303	9.63234896624255e-05	0	0	0	0	0	0	0	0	0
OTU_228	8.57715946178839e-05	0.000173374064969287	0	0	0	0	8.8157545644561e-05	0	0	0.000283183672207386	0.000345084152996228	0.00021363936955022	0.00020530397369193	0.000260611737654822	0.000322962241314454	0.000116011883168221	0.000239291477469212	0	0.000112458896560192	0.000485842162771006	0.000236804778623778	0.000178584510016951	0.000237471212673402	0	0.000343775213105553	0	0.000288970468987276	0	0	0	0	0	0	0	0	0
OTU_231	8.57715946178839e-05	0	8.45793993340218e-05	0	0	4.62240378531235e-05	0	0.000181809797907274	8.76335442103124e-05	0.000283183672207386	0.000115028050998743	0.000534098423875551	6.84346578973099e-05	8.6870579218274e-05	0	0.000116011883168221	0.000478582954938424	0.000319893508103996	0.000787212275921345	0.000194336865108402	0	0.000119056340011301	0.000158314141782268	8.07228151505192e-05	0.000114591737701851	0.000311303081344607	9.63234896624255e-05	0	0	0	0	0	0	0	0	0
OTU_232	8.57715946178839e-05	8.66870324846435e-05	0.000169158798668044	4.5206501286186e-05	4.59351022077614e-05	0	8.8157545644561e-05	0	0.000262900632630937	0.000283183672207386	0.000115028050998743	0.00010681968477511	0.00027373863158924	8.6870579218274e-05	0	0.000232023766336441	0.000239291477469212	0.000213262338735997	0.000674753379361153	0.000583010595325207	0.000394674631039629	5.95281700056503e-05	0.000395785354455671	0.000322891260602077	0.000343775213105553	0.000311303081344607	0.000192646979324851	0	0	0	0	0	0	0	0	0
OTU_236	8.57715946178839e-05	0.000173374064969287	8.45793993340218e-05	4.5206501286186e-05	4.59351022077614e-05	9.24480757062469e-05	8.8157545644561e-05	0.000181809797907274	0.000262900632630937	0.00042477550831108	0.000230056101997486	0.00010681968477511	0.00020530397369193	0.000260611737654822	0.00024222168098584	0.000116011883168221	0.000239291477469212	0.000106631169367999	0.000224917793120384	0.000291505297662603	0.000631479409663407	0.000476225360045203	0.000316628283564537	0.000242168445451558	0.000458366950807404	0.000933909244033821	0.000192646979324851	0	0	0	0	0	0	0	0	0
OTU_239	8.57715946178839e-05	0	8.45793993340218e-05	0	4.59351022077614e-05	0	0	0.000181809797907274	0.000175267088420625	0.000141591836103693	0.000230056101997486	0	6.84346578973099e-05	0.000173741158436548	0.000322962241314454	0.000348035649504662	0	0.000106631169367999	0.000224917793120384	9.71684325542011e-05	7.89349262079259e-05	0.000238112680022601	0.000237471212673402	0.000242168445451558	0.000343775213105553	0.000155651540672303	0.000288970468987276	0	0	0	0	0	0	0	0	0
OTU_240	8.57715946178839e-05	0	0.000169158798668044	9.0413002572372e-05	0	9.24480757062469e-05	0.000176315091289122	0.000181809797907274	0	0.000141591836103693	0.000345084152996228	0.00010681968477511	0.00013686931579462	8.6870579218274e-05	8.07405603286134e-05	0	0.000119645738734606	0	0	0.000194336865108402	7.89349262079259e-05	0.000178584510016951	0.000237471212673402	0.000161445630301038	0.000114591737701851	0.000155651540672303	0.000385293958649702	0	0	0	0	0	0	0	0	0
OTU_243	8.57715946178839e-05	0	0.000253738198002065	0	4.59351022077614e-05	4.62240378531235e-05	0	0.000181809797907274	8.76335442103124e-05	0.000283183672207386	0.000460112203994971	0.00010681968477511	0	8.6870579218274e-05	0.000322962241314454	0.000116011883168221	0.000119645738734606	0.000213262338735997	0.000112458896560192	0.000485842162771006	7.89349262079259e-05	5.95281700056503e-05	0.000395785354455671	0.000403614075752596	0.000114591737701851	0.000155651540672303	9.63234896624255e-05	0	0	0	0	0	0	0	0	0
OTU_244	8.57715946178839e-05	0.000173374064969287	0.000253738198002065	0	4.59351022077614e-05	4.62240378531235e-05	0	0.000181809797907274	8.76335442103124e-05	0.000707959180518466	0.000460112203994971	0.00010681968477511	0.00027373863158924	0	0.000161481120657227	0	0.000358937216203818	0.000319893508103996	0.000337376689680577	0.000583010595325207	0.000236804778623778	0.000119056340011301	0.000395785354455671	8.07228151505192e-05	0	0	0.000288970468987276	0	0	0	0	0	0	0	0	0
OTU_245	8.57715946178839e-05	0	0.000253738198002065	0.000135619503858558	0	9.24480757062469e-05	8.8157545644561e-05	0	0.000175267088420625	0.000566367344414773	0.000345084152996228	0.00021363936955022	0.00061591192107579	8.6870579218274e-05	0.000645924482628907	0.000812083182177544	0.000478582954938424	0.000106631169367999	0.000562294482800961	9.71684325542011e-05	0.000473609557247555	0.000297640850028252	0.000316628283564537	0.000484336890903115	0.000343775213105553	0.000155651540672303	0.000674264427636978	0	0	0	0	0	0	0	0	0
OTU_248	8.57715946178839e-05	8.66870324846435e-05	0.000253738198002065	4.5206501286186e-05	4.59351022077614e-05	4.62240378531235e-05	0	9.09048989536369e-05	8.76335442103124e-05	0	0.000230056101997486	0.000534098423875551	6.84346578973099e-05	8.6870579218274e-05	0	0.000348035649504662	0.000119645738734606	0	0.000112458896560192	0.000291505297662603	0.000315739704831704	5.95281700056503e-05	0	0.000161445630301038	0.000343775213105553	0.000155651540672303	0.000192646979324851	0	0	0	0	0	0	0	0	0
OTU_251	8.57715946178839e-05	0	8.45793993340218e-05	4.5206501286186e-05	0	0	0	0	0	0.00042477550831108	0.000115028050998743	0	0.00041060794738386	0	8.07405603286134e-05	0.000116011883168221	0.000119645738734606	0.000213262338735997	0	0.000291505297662603	0.000236804778623778	0.000119056340011301	0.000158314141782268	8.07228151505192e-05	0.000114591737701851	0.000311303081344607	9.63234896624255e-05	0	0	0	0	0	0	0	0	0
OTU_257	8.57715946178839e-05	0	8.45793993340218e-05	4.5206501286186e-05	4.59351022077614e-05	4.62240378531235e-05	0.000176315091289122	0.000272714696860911	0	0.000141591836103693	0.0008051963569912	0.000640918108650661	0.00034217328948655	0.000260611737654822	0.000161481120657227	0.000232023766336441	0	0.000639787016207992	0.000562294482800961	0.00087451589298781	0.000157869852415852	5.95281700056503e-05	0.000158314141782268	0.000645782521204154	0.000572958688509255	0.000311303081344607	0.000288970468987276	0	0	0	0	0	0	0	0	0
OTU_268	8.57715946178839e-05	8.66870324846435e-05	0.000169158798668044	4.5206501286186e-05	4.59351022077614e-05	4.62240378531235e-05	0	9.09048989536369e-05	0	0.000283183672207386	0	0.000320459054325331	0.00027373863158924	0.000260611737654822	8.07405603286134e-05	0	0.000239291477469212	0.000319893508103996	0.000337376689680577	0.000388673730216805	0.000157869852415852	0.000238112680022601	0.000158314141782268	0.000322891260602077	0.000229183475403702	0.000311303081344607	0	0	0	0	0	0	0	0	0	0
OTU_274	8.57715946178839e-05	8.66870324846435e-05	8.45793993340218e-05	4.5206501286186e-05	4.59351022077614e-05	9.24480757062469e-05	8.8157545644561e-05	0	0	0.00042477550831108	0.000230056101997486	0.00010681968477511	0.00034217328948655	8.6870579218274e-05	0.00024222168098584	0.000232023766336441	0.000358937216203818	0.000106631169367999	0.000112458896560192	9.71684325542011e-05	0.000315739704831704	0.000178584510016951	0.000395785354455671	0.000403614075752596	0.000458366950807404	0.000311303081344607	0.000192646979324851	0	0	0	0	0	0	0	0	0
OTU_275	8.57715946178839e-05	0	8.45793993340218e-05	4.5206501286186e-05	0	0	0	0	0.000262900632630937	0.000566367344414773	0.000345084152996228	0.000427278739100441	0.00027373863158924	0.00043435289609137	0.000403702801643067	0.000232023766336441	0	0	0.000337376689680577	0.000291505297662603	0.000394674631039629	5.95281700056503e-05	0.000237471212673402	0.000322891260602077	0.000343775213105553	0.000622606162689214	0.000288970468987276	0	0	0	0	0	0	0	0	0
OTU_281	8.57715946178839e-05	8.66870324846435e-05	0	0.000180826005144744	0	9.24480757062469e-05	0	0.000181809797907274	0	0.000141591836103693	0.000230056101997486	0.00021363936955022	0.00034217328948655	0.000260611737654822	0.00024222168098584	0.000116011883168221	0	0.000213262338735997	0	0.000388673730216805	0.000394674631039629	0.000178584510016951	0.000237471212673402	0.000242168445451558	0.000458366950807404	0.000155651540672303	0.000288970468987276	0	0	0	0	0	0	0	0	0
OTU_283	8.57715946178839e-05	0	0	4.5206501286186e-05	0	4.62240378531235e-05	0	9.09048989536369e-05	0	0	0.000345084152996228	0.000427278739100441	0	0.000260611737654822	0.00024222168098584	0	0.000119645738734606	0.000213262338735997	0.000562294482800961	9.71684325542011e-05	0.000473609557247555	0.000178584510016951	0.000395785354455671	0.000242168445451558	0.000343775213105553	0.000311303081344607	0.000192646979324851	0	0	0	0	0	0	0	0	0
OTU_285	8.57715946178839e-05	0	0	4.5206501286186e-05	9.18702044155227e-05	0.00013867211355937	8.8157545644561e-05	0	0	0.000566367344414773	0.000575140254993714	0	0.00013686931579462	0	8.07405603286134e-05	0.000232023766336441	0.000119645738734606	0.000106631169367999	0.000112458896560192	0.000194336865108402	0.000236804778623778	0.000119056340011301	0.000158314141782268	0	0.000114591737701851	0.000155651540672303	9.63234896624255e-05	0	0	0	0	0	0	0	0	0
OTU_286	8.57715946178839e-05	8.66870324846435e-05	0	0	0	0	0.000176315091289122	0	0	0.00042477550831108	0.000115028050998743	0.00010681968477511	0	8.6870579218274e-05	0.00024222168098584	0.000116011883168221	0.000119645738734606	0	0.000337376689680577	9.71684325542011e-05	0.000157869852415852	5.95281700056503e-05	0.000158314141782268	0.000242168445451558	0.000114591737701851	0.000155651540672303	0	0	0	0	0	0	0	0	0	0
OTU_288	8.57715946178839e-05	8.66870324846435e-05	8.45793993340218e-05	4.5206501286186e-05	0	0	0	0	0	0	0.000115028050998743	0	0	0	0	0.000116011883168221	0.000239291477469212	0.000106631169367999	0	0.000194336865108402	0.000157869852415852	5.95281700056503e-05	0.000395785354455671	0	0.000229183475403702	0.000311303081344607	0.000192646979324851	0	0	0	0	0	0	0	0	0
OTU_290	8.57715946178839e-05	8.66870324846435e-05	8.45793993340218e-05	4.5206501286186e-05	9.18702044155227e-05	0	0.000264472636933683	9.09048989536369e-05	8.76335442103124e-05	0.000141591836103693	0.000230056101997486	0	0.00047904260528117	0.00043435289609137	0.00024222168098584	0.000696071299009324	0.000119645738734606	0.000213262338735997	0.000112458896560192	0.000388673730216805	0.000315739704831704	0.000119056340011301	0.000237471212673402	0.000161445630301038	0.000114591737701851	0.000933909244033821	0.000577940937974553	0	0	0	0	0	0	0	0	0
OTU_293	8.57715946178839e-05	0.000346748129938574	0	0	0	0	0	0	0	0.00042477550831108	0.000230056101997486	0	6.84346578973099e-05	0	8.07405603286134e-05	0.000232023766336441	0	0	0.000562294482800961	9.71684325542011e-05	0.000157869852415852	0.000119056340011301	0.000158314141782268	8.07228151505192e-05	0.000229183475403702	0	0	0	0	0	0	0	0	0	0	0
OTU_300	8.57715946178839e-05	0.000173374064969287	8.45793993340218e-05	0.000135619503858558	4.59351022077614e-05	0.000184896151412494	8.8157545644561e-05	0	8.76335442103124e-05	0.00141591836103693	0.000690168305992457	0.000534098423875551	0.00054747726317848	0.000347482316873096	0.000888146163614748	0.000348035649504662	0.00107681164861145	0.000426524677471995	0.000337376689680577	0.000680179027879408	0.000552544483455481	0.000238112680022601	0.000870727779802476	0.000807228151505192	0.000802142163912957	0.00124521232537843	0	0	0	0	0	0	0	0	0	0
OTU_301	8.57715946178839e-05	0	8.45793993340218e-05	0	4.59351022077614e-05	4.62240378531235e-05	0	0	8.76335442103124e-05	0.000566367344414773	0	0.00010681968477511	0.00013686931579462	0.000173741158436548	0.000161481120657227	0	0.000478582954938424	0.000106631169367999	0.000337376689680577	0.000291505297662603	0.000315739704831704	5.95281700056503e-05	0	0.000161445630301038	0.000458366950807404	0.000622606162689214	9.63234896624255e-05	0	0	0	0	0	0	0	0	0
OTU_303	8.57715946178839e-05	0	8.45793993340218e-05	0	4.59351022077614e-05	0	0	0	8.76335442103124e-05	0	0	0.00010681968477511	0	0.000260611737654822	0.000161481120657227	0	0	0	0.000224917793120384	0.000194336865108402	0.000157869852415852	0	7.91570708911342e-05	0	0.000114591737701851	0.000311303081344607	0.000192646979324851	0	0	0	0	0	0	0	0	0
OTU_307	8.57715946178839e-05	0	0	0	0	0	8.8157545644561e-05	9.09048989536369e-05	8.76335442103124e-05	0.000566367344414773	0.000115028050998743	0.000320459054325331	0	8.6870579218274e-05	8.07405603286134e-05	0	0.000119645738734606	0	0.000787212275921345	0.000388673730216805	0.000157869852415852	0.000119056340011301	0.000237471212673402	0	0.000229183475403702	0	9.63234896624255e-05	0	0	0	0	0	0	0	0	0
OTU_308	8.57715946178839e-05	8.66870324846435e-05	0	4.5206501286186e-05	4.59351022077614e-05	0	0	0	0	0.000141591836103693	0.000230056101997486	0.00010681968477511	6.84346578973099e-05	8.6870579218274e-05	0	0.000116011883168221	0.000239291477469212	0.000106631169367999	0.000449835586240769	0.000291505297662603	0.000236804778623778	0.000119056340011301	0.000158314141782268	0.000403614075752596	0	0.000311303081344607	0.000288970468987276	0	0	0	0	0	0	0	0	0
OTU_314	8.57715946178839e-05	8.66870324846435e-05	8.45793993340218e-05	4.5206501286186e-05	9.18702044155227e-05	0	0	0.000181809797907274	0.000175267088420625	0.000283183672207386	0	0.00021363936955022	0	0.000173741158436548	0.000322962241314454	0	0	0	0	0.000194336865108402	7.89349262079259e-05	5.95281700056503e-05	0.000158314141782268	0.000161445630301038	0.000114591737701851	0.000311303081344607	0	0	0	0	0	0	0	0	0	0
OTU_316	8.57715946178839e-05	8.66870324846435e-05	0.000338317597336087	0	9.18702044155227e-05	9.24480757062469e-05	0	0	0	0.000141591836103693	0	0.000427278739100441	6.84346578973099e-05	0.000260611737654822	8.07405603286134e-05	0	0.000358937216203818	0.000106631169367999	0.000224917793120384	9.71684325542011e-05	0.000315739704831704	0.000238112680022601	0.000237471212673402	0	0	0.00046695462201691	0.000288970468987276	0	0	0	0	0	0	0	0	0
OTU_322	8.57715946178839e-05	0	0.000169158798668044	0	9.18702044155227e-05	0.000184896151412494	8.8157545644561e-05	0	0.000262900632630937	0.000566367344414773	0.000230056101997486	0.000640918108650661	0.00054747726317848	0.000694964633746192	0.000403702801643067	0.000580059415841103	0.000358937216203818	0.000639787016207992	0.00101213006904173	0.00087451589298781	0.000394674631039629	0.000238112680022601	0.000791570708911342	0.000403614075752596	0.000343775213105553	0.00124521232537843	0.000481617448312127	0	0	0	0	0	0	0	0	0
