Promicromonospora	Flavobacterium	Rhizobium	Phyllobacterium	Lentzea	Pseudoxanthomonas	Sphingomonas	Chryseobacterium	Massilia	Herbaspirillum	Devosia	g__Acremonium	Kribbella	g__Lachnella	g__Scytalidium	Mycobacterium	Caulobacter	Microbacterium	g__Ophiosphaerella	Steroidobacter	Sphingopyxis	Agromyces	g__Gibberella	Bradyrhizobium	Solirubrobacter	Bosea	Lysobacter	g__Pyrenochaetopsis	Burkholderia	Bacillus	Glycomyces	Amycolatopsis	Gaiella	Sphingobium	g__Chrysosporium	Conexibacter	Saccharibacteria_genera_incertae_sedis	Luteimonas	Pseudonocardia	g__Exophiala	Phenylobacterium	Terrabacter	Brevundimonas	Achromobacter	g__Cyphellophora	Microvirga	Novosphingobium	Kaistia	g__Bipolaris	Chitinophaga	Kinneretia	g__Pseudogymnoascus	Hyphomicrobium	g__Phaeoacremonium	Iamia	Pseudorhodoferax	Dissulfuribacter	Acholeplasma	Nocardia	Methylophilus	Gemmatimonas	Reyranella	Actinokineospora	Afipia	Methylotenera	Rhizomicrobium	Rhizocola	Sphingobacterium	Sporosarcina	Niastella	Nitrospira	Nonomuraea	g__Didymella	Rhodoligotrophos	Pseudolabrys	Ochrobactrum	Haloactinopolyspora	Panacagrimonas	Gp6	Catellatospora	g__Claussenomyces	Sulfuriferula	Povalibacter	Pedomicrobium	Variibacter	Inquilinus	Halobacteriovorax	Luteolibacter	Gp3	g__Trichoderma	Pedobacter	Chelativorans	Cohnella	Methylovirgula	Starkeya	Nakamurella	Thermoleophilum	Chelatococcus	Oxalicibacterium	Ammoniphilus	g__Ustilago
Devosia	0.00880123407167532	0.00156138816996482	0.00216828711429609	0.0102532049946585	0.0686311936642255	0.0156953846781498	0.00303805473225217	0.00755449817065484	0.000264609329083089	0.00367882558066406	0	0.14110858525264	3.5786027973048e-05	0.0506581112660738	0.315170353874775	0.000709570694760257	1.76396150352905e-05	0.188904042642857	0.00880123407167532	0.00303805473225217	0.264289610078004	0.00165384375944881	0.425486821053615	2.05728959067365e-05	0.00184888810855302	0.0299448066900548	0.000761820738647834	0.68585911479247	0.0035175827756176	0.00195365133651856	0.249645318145946	0.000982200498394705	0.000580187228758013	0.162551016303804	0.00985384697098016	0.00382907231003841	0.00139912477464872	0.00949904174056454	0.102350932760852	0.00251093273377094	0.000239953979766976	0.000618785006736784	0.249645318145946	0.0223365424504938	0.756365875958383	0.000406947220049863	0.0146358741532333	4.04259444016751e-05	0.0290923170036378	0.000633495370387909	0.0022720341333066	0.00694313217480643	0.000580187228758013	0.119360867728517	0.0013141714068705	0.224784681395382	0.00785120180703154	0.0577196314065909	0.0531511465576164	0.00184888810855302	0.000982200498394705	0.000406947220049863	0.000709570694760257	0.000118231333908105	0.0022720341333066	0.00400577344799628	0.000580187228758013	0.182307781534761	0.00156138816996482	0.00418685670911299	0.00303805473225217	0.283999335905993	0.00755449817065484	0.00139912477464872	0.000500366108482196	0.0384175714747807	0.0531511465576164	0.00457949951254156	4.5381081886602e-05	0.00694313217480643	0.000465645609735888	0.0094941970541402	0.00259812622376631	0.0733703557921478	0.000221672610367529	0.000210988615276312	3.10669011206555e-05	0.00174513797782845	0.00545890258056107	0.00959908627496124	0.000580187228758013	0.0013141714068705	0.0218955788621098	0.0107951225613769	0.017405953766112	0.0170118238611476	0.00104083834621246	0.000766908059882255	0.303141630379011	0.00384594773460047	0.115204901928527
g__Acremonium	0.00335053436292838	0.157006252196185	0.0173457728375044	0.0244648427497504	0.192200973847654	0.146386678370548	0.00318615599050587	0.00541924856404425	0.159869247865604	0.121961149938371	0.14110858525264	0	0.128994395105654	0.00914668367365871	0.00438826312027971	0.0818693873366588	0.238904424520427	0.000580187228758013	0.00156138816996482	0.151702066178414	0.00148502748267143	0.0412702556666904	0.00198237470763996	0.108572903985957	0.0888495489188306	0.188904042642857	0.00880123407167532	0.00478248547614094	0.0718086547910918	0.0123424453230094	0.0027509990979022	0.00914668367365871	0.110784629139701	0.0132543576489425	0.0110474328433542	0.162551016303804	0.151702066178414	0.00785120180703154	0.0128003496676357	0.0334214866260904	0.115204901928527	0.0870588590957592	0.00755449817065484	0.00156138816996482	0.00382907231003841	0.0457702103836947	0.00335053436292838	0.0870588590957592	0.0022720341333066	0.0114414333295128	0.201842373788706	0.0110474328433542	0.0372489796300892	0.000662333530645815	0.00914668367365871	0.0151600926109995	0.0216174646625424	0.0294982151446976	4.72444286241595e-05	0.0223365424504938	0.0870588590957592	0.0343381419966138	0.0801416082243079	0.0718086547910918	0.0481055646525513	0.0146358741532333	0.0085971076695937	0.00506556046654469	0.0325154764454017	0.192200973847654	0.0424297604779603	3.20582901326938e-05	0.14110858525264	0.0946162743459594	0.0926696370715018	0.00248047649429016	0.0756780349668657	0.0168133184087857	0.102350932760852	0.0237648001622949	0.0337782522880602	0.0278015419854086	0.0184800946675902	0.000118231333908105	0.0519448790519983	0.0805099799225393	0.102350932760852	0.100324563511387	0.0697233765003157	0.0362513285769308	0.0193104582208691	0.0627382140675164	0.00962326399157993	0.0814271238551058	0.0698081024540527	0.0678398974048225	0.143615440565854	0.0730980166204943	0.0808582557147187	0.19935122321784	0.0151206236549054
Kribbella	0.00367882558066406	0.000761820738647834	0.00589947917816691	0.020292529477274	0.0362513285769308	0.0481055646525513	0.00541924856404425	0.0184985518802278	7.8762015460858e-05	0.0259428445729783	3.5786027973048e-05	0.128994395105654	0	0.0299448066900548	0.168036140770807	0.0013141714068705	0.00017172120944226	0.159869247865604	0.0118962920175195	0.00438826312027971	0.446618668069627	0.000118231333908105	0.318091404627759	3.10669011206555e-05	0.000129956065644528	0.0597976715819041	0.0022720341333066	0.59283688112507	0.00589947917816691	0.000982200498394705	0.154382537180264	0.0022720341333066	0.000118231333908105	0.358222069055899	0.0316170693100201	0.000500366108482196	0.000239953979766976	0.0299448066900548	0.0196774469308977	0.000813990936641598	0.000118231333908105	0.000108929785270815	0.375956000910955	0.0506581112660738	0.517993250215516	0.00174513797782845	0.0251690854378627	0.00017172120944226	0.0352473556462596	0.00589947917816691	0.00418685670911299	0.0156953846781498	0.000580187228758013	0.0879680265356231	0.00156138816996482	0.224784681395382	0.00195365133651856	0.0928543134418053	0.0825982254500536	0.00520610778419288	8.97478268573934e-05	0.000982200498394705	3.09035975516082e-06	0.0027509990979022	0.00815528116372047	0.00724983323021421	0.00151603899532727	0.275546065566259	0.000813990936641598	0.00251093273377094	0.000290773277123092	0.172183941193313	0.0141769013084548	0.000108929785270815	0.000204713377952181	0.0966119389752878	0.0457186212568207	0.00382907231003841	0.000129956065644528	0.00318615599050587	0.000301276267082967	0.00113253329955595	0.00319637825936989	0.0749934658881162	0.000142692908583169	0.000359907322006311	0.000709570694760257	0.00195365133651856	0.001073788916653	0.00299547685791228	0.000102405340846464	0.000870583719852118	0.0153567770889571	0.0362513285769308	0.0120596821554706	0.00322284854084969	6.60540357225881e-05	0.00642188435491219	0.287312337092271	0.00484970460546396	0.0352473556462596
g__Lachnella	0.0013141714068705	0.0926696370715018	0.0184985518802278	0.00251093273377094	0.303017508253253	0.170771975680164	0.00815528116372047	0.0237648001622949	0.143688857854164	0.0156953846781498	0.0506581112660738	0.00914668367365871	0.0299448066900548	0	0.00195365133651856	0.00303805473225217	0.0946162743459594	0.0156953846781498	0.00165384375944881	0.046921650633767	0.030763744437831	0.0049797309247699	0.00858770210049203	0.0259428445729783	0.00418685670911299	0.102350932760852	0.00985384697098016	0.14110858525264	0.00216828711429609	0.000156769178068079	0.00418685670911299	0.00400577344799628	0.00541924856404425	0.0132543576489425	0.0061694292040827	0.0049797309247699	0.0870588590957592	0.0141769013084548	0.0049797309247699	0.00124310931168237	0.0701822754081235	0.00642188435491219	0.157006252196185	0.00124310931168237	0.0132543576489425	0.00914668367365871	0.000618785006736784	0.053248000640912	0.0102532049946585	0.00650685636237243	0.299064213005542	0.00520610778419288	0.00216828711429609	0.0125319023551881	0.0110474328433542	0.245873185164815	0.000204713377952181	0.0222086941351654	0.00519795862325328	0.0106701597849081	0.00303805473225217	0.00478248547614094	0.00642188435491219	0.0381923031863887	0.0870588590957592	0.000813990936641598	0.000709570694760257	0.00945492022454391	0.000660611392263069	0.0670951932047528	0.00195365133651856	0.0193104582208691	0.315170353874775	0.0216174646625424	0.00289713230060788	0.0936711678499866	0.00199173301627724	0.000982200498394705	0.0853037902367692	0.000870583719852118	0.0199391687142976	0.00100133116590656	0.00378376218521032	0.00815528116372047	0.00165384375944881	0.0241031174085282	0.0146358741532333	0.0571096135125741	0.00433087008762049	0.0381923031863887	0.0110474328433542	0.0035175827756176	0.00891982181549317	0.0441662351191842	0.0278275907465553	0.00962326399157993	0.0132159777922802	0.0125319023551881	0.415484525934762	0.0114831103301231	0.000709570694760257
g__Scytalidium	0.0168133184087857	0.2181878089859	0.0749934658881162	0.0733703557921478	0.375956000910955	0.380390834021321	0.0316170693100201	0.0392147767492437	0.311237511334721	0.28353627321649	0.315170353874775	0.00438826312027971	0.168036140770807	0.00195365133651856	0	0.0435244491824382	0.349577986917075	0.00400577344799628	0.0244648427497504	0.268061326545817	0.0392147767492437	0.0627382140675164	0.0038720053439572	0.198580560772609	0.0888495489188306	0.295155138486117	0.064145616503525	0.0244648427497504	0.0926696370715018	0.0299448066900548	0.0110474328433542	0.0299448066900548	0.106400522190384	0.0818693873366588	0.00694313217480643	0.0766514660104878	0.371506024670446	0.0424297604779603	0.0519448790519983	0.0835592218012768	0.28353627321649	0.124320398548663	0.235205471131448	0.017935659434938	0.00438826312027971	0.0888495489188306	0.0168133184087857	0.188904042642857	0.0114681925285307	0.0896937345031063	0.512498357821295	0.0132543576489425	0.0627382140675164	0.0125319023551881	0.0519448790519983	0.188904042642857	0.028282654750661	0.0430853805141622	0.00184811867562465	0.11300972843986	0.0835592218012768	0.0571119209628237	0.102350932760852	0.214621449127115	0.238904424520427	0.064145616503525	0.0254769060304482	0.0294982151446976	0.0686311936642255	0.39895982811894	0.0519448790519983	0.00996462950473477	0.446618668069627	0.201842373788706	0.0983868596707905	0.0214980031380943	0.0843270483173182	0.0102532049946585	0.315170353874775	0.020292529477274	0.19208206992581	0.0184800946675902	0.0839989009350447	0.00457949951254156	0.0435244491824382	0.156921771235138	0.20823621096236	0.24748691860225	0.0704090948477541	0.0316170693100201	0.0603524505256768	0.0493805607467188	0.00243092914549515	0.333326100086284	0.106785734006937	0.140138914578545	0.078754614145968	0.10894753896577	0.20823621096236	0.108572903985957	0.00246177693910668
Mycobacterium	0.00117253728017774	0.00985384697098016	0.00117253728017774	0.00589947917816691	0.0853037902367692	0.0274831365547108	0.00148502748267143	0.00589947917816691	0.00914668367365871	0.00195365133651856	0.000709570694760257	0.0818693873366588	0.0013141714068705	0.00303805473225217	0.0435244491824382	0	0.00174513797782845	0.0557780040636246	0.00251093273377094	0.0141769013084548	0.126520076739372	0.00541924856404425	0.0917896413707625	0.00457949951254156	0.00174513797782845	0.0392147767492437	0.0022720341333066	0.268061326545817	0.000187874169920726	0.00037452115514758	0.053248000640912	0.000239953979766976	0.000660611392263069	0.0424297604779603	0.00251093273377094	0.000535710019872797	0.0316170693100201	0.00335053436292838	0.0392147767492437	0.00755449817065484	0.0114681925285307	0.00156138816996482	0.20823621096236	0.0022720341333066	0.299064213005542	1.76396150352905e-05	0.00195365133651856	0.000870583719852118	0.0061694292040827	0.00117253728017774	0.0352473556462596	0.000870583719852118	0.00148502748267143	0.107991874084146	0.000500366108482196	0.358222069055899	0.00303805473225217	0.0207268890683034	0.0173258016783089	0.00104083834621246	0.00216828711429609	2.78963481476785e-05	0.0027509990979022	0.000870583719852118	0.0718086547910918	0.00174513797782845	0.000813990936641598	0.043361845255125	0.00216828711429609	0.028282654750661	0.00400577344799628	0.119446962194256	0.0519448790519983	0.0118962920175195	0.000580187228758013	0.0456968677038085	0.00159450292481118	0.000156769178068079	0.00148502748267143	0.000813990936641598	0.00244154913414182	0.00100133116590656	0.00524243118990335	0.0244648427497504	0.00037452115514758	0.00117253728017774	0.000925992216032467	0.0022062764007421	0.00621813715089273	0.00524243118990335	0.000870583719852118	0.000925992216032467	0.00703289597617168	0.00569706551837432	0.00387263546351328	0.0262491687027596	0.000761820738647834	0.000406947220049863	0.179275487595743	0.000819011214308714	0.0269136842875208
Caulobacter	0.00985384697098016	0.000129956065644528	0.00139912477464872	0.0362513285769308	0.0251690854378627	0.00589947917816691	0.00318615599050587	0.00438826312027971	5.69709396671992e-05	0.00815528116372047	1.76396150352905e-05	0.238904424520427	0.00017172120944226	0.0946162743459594	0.349577986917075	0.00174513797782845	0	0.182548722220751	0.020292529477274	0.00303805473225217	0.28353627321649	0.00541924856404425	0.3355904087689	0.00017172120944226	0.00694313217480643	0.0244648427497504	0.000535710019872797	0.412890520043951	0.00438826312027971	0.0106701597849081	0.403620362655126	0.0061694292040827	0.00318615599050587	0.133850039107052	0.0481055646525513	0.00724983323021421	0.000660611392263069	0.00438826312027971	0.188904042642857	0.00520610778419288	0.000982200498394705	0.0022720341333066	0.20823621096236	0.0343381419966138	0.821982814512521	0.000870583719852118	0.0132543576489425	1.71655752145734e-06	0.0123424453230094	0.0022062764007421	0.000142692908583169	0.00642188435491219	0.000925992216032467	0.23388574483323	0.00148502748267143	0.117422438343013	0.0190926265934916	0.120007215408864	0.0773150366618607	0.00438826312027971	0.0027509990979022	0.00037452115514758	0.00216828711429609	0.000118231333908105	0.00438826312027971	0.0190926265934916	0.00251093273377094	0.216619567725337	0.0173457728375044	0.00111040401386504	0.0106701597849081	0.433470294292097	0.000500366108482196	0.00104083834621246	0.000870583719852118	0.10894753896577	0.0511386334019924	0.00880123407167532	0.000221672610367529	0.030763744437831	0.00100133116590656	0.0170118238611476	0.00545890258056107	0.0907693179128723	0.000535710019872797	0.000302088812912518	0.000435078716498605	0.00418685670911299	0.0115914076514499	0.0146099933677198	0.0013141714068705	0.0013141714068705	0.0577196314065909	0.0102003477886598	0.0334794708265461	0.0254769060304482	0.00139912477464872	0.000524040296834737	0.138591659817987	0.00603384560246107	0.112857892541413
Microbacterium	0.00174513797782845	0.0584783609433618	0.0049797309247699	0.0141769013084548	0.0334214866260904	0.028282654750661	0.000870583719852118	0.00205764520921946	0.0983868596707905	0.0766514660104878	0.188904042642857	0.000580187228758013	0.159869247865604	0.0156953846781498	0.00400577344799628	0.0557780040636246	0.182548722220751	0	0.00949904174056454	0.235205471131448	0.000221672610367529	0.0946162743459594	0.00735408199370824	0.201842373788706	0.20823621096236	0.0244648427497504	0.0162476596606231	0.000761820738647834	0.0784113394725802	0.0381923031863887	0.00418685670911299	0.0571119209628237	0.214621449127115	0.00565606878059174	0.0290923170036378	0.242313309795569	0.228143363985846	0.00382907231003841	0.102350932760852	0.117422438343013	0.117422438343013	0.242313309795569	0.00195365133651856	0.00111040401386504	0.0196774469308977	0.064145616503525	0.000813990936641598	0.064145616503525	0.00694313217480643	0.0319563765815352	0.214621449127115	0.00478248547614094	0.0749934658881162	0.0232990290170862	0.00382907231003841	0.00949904174056454	0.0627382140675164	0.00770074527439269	0.000129956065644528	0.00724983323021421	0.168036140770807	0.0259428445729783	0.115204901928527	0.0343381419966138	0.104253063243029	0.0352473556462596	0.0396351015172708	0.000423837504235679	0.0983868596707905	0.173772621711577	0.121961149938371	0.00996462950473477	0.138591659817987	0.149087654145097	0.165283112398057	0.00506556046654469	0.053744779445213	0.00541924856404425	0.0557780040636246	0.0506581112660738	0.056346862274611	0.0346822933177482	0.0286567090284918	9.95227980548239e-05	0.110784629139701	0.0387256223175627	0.143688857854164	0.0337782522880602	0.251754664184656	0.00762811947248929	0.010397009435638	0.154382537180264	0.00198237470763996	0.0286567090284918	0.040047568810459	0.175708124176765	0.150199241490131	0.0985006770551291	0.0132543576489425	0.248594394304414	0.038426785287201
g__Ophiosphaerella	8.97478268573934e-05	0.0267067335111415	0.000347779184025321	0.00195365133651856	0.064145616503525	0.046921650633767	0.000221672610367529	0.000347779184025321	0.0196774469308977	0.00400577344799628	0.00880123407167532	0.00156138816996482	0.0118962920175195	0.00165384375944881	0.0244648427497504	0.00251093273377094	0.020292529477274	0.00949904174056454	0	0.0156953846781498	0.0146358741532333	0.00382907231003841	0.00703289597617168	0.0141769013084548	0.00694313217480643	0.0597976715819041	0.000435078716498605	0.0506581112660738	0.00457949951254156	5.69709396671992e-05	0.00589947917816691	0.000813990936641598	0.0110474328433542	0.00457949951254156	0.00382907231003841	0.0223365424504938	0.0184985518802278	0.000660611392263069	0.00289713230060788	0.00156138816996482	0.0132543576489425	0.00785120180703154	0.0137162459646182	6.39025448309949e-05	0.0519448790519983	0.00262951141274441	0.000319897157499864	0.00985384697098016	0.000813990936641598	0.000945078955586832	0.0372489796300892	0.00815528116372047	0.00262951141274441	0.00838159833673074	8.97478268573934e-05	0.0352473556462596	0.0022720341333066	0.00702848828803315	0.00318615599050587	0.000435078716498605	0.00847229744709026	0.00104083834621246	0.00642188435491219	0.00418685670911299	0.0557780040636246	8.97478268573934e-05	0.000386263539609959	0.0120596821554706	0.000870583719852118	0.0334214866260904	0.00642188435491219	0.00414104632001341	0.0196774469308977	0.0110474328433542	0.00367882558066406	0.00684685300461126	0.0072244762663	0.00111040401386504	0.00694313217480643	0.0035175827756176	0.000781106418901833	0.00445040835803033	0.000465645609735888	0.00724983323021421	0.00418685670911299	0.00271695006257243	0.00303805473225217	0.00528145875404649	0.0193104582208691	0.00251093273377094	0.00100133116590656	0.0035175827756176	0.0262491687027596	0.0187107590366353	0.00190653615432646	0.00891982181549317	0.033005434524105	0.00727290535321433	0.25236838520271	0.0613305483619294	0.0214448116028055
Steroidobacter	0.0244648427497504	0.00117253728017774	0.00541924856404425	0.0888495489188306	0.0162476596606231	0.0223365424504938	0.00520610778419288	0.00785120180703154	0.00318615599050587	0.00565606878059174	0.00303805473225217	0.151702066178414	0.00438826312027971	0.046921650633767	0.268061326545817	0.0141769013084548	0.00303805473225217	0.235205471131448	0.0156953846781498	0	0.224784681395382	0.00111040401386504	0.470799102239306	0.000761820738647834	0.00216828711429609	0.0274831365547108	0.000761820738647834	0.52318254791105	0.0173457728375044	0.0141769013084548	0.104253063243029	0.00335053436292838	0.00289713230060788	0.0926696370715018	0.0835592218012768	0.00418685670911299	0.000108929785270815	0.0110474328433542	0.0402520545011082	0.00667007118738677	0.00148502748267143	0.0013141714068705	0.0926696370715018	0.0259428445729783	0.253098189700157	0.0114681925285307	0.0251690854378627	0.00174513797782845	0.0334214866260904	0.016458158113994	0.00195365133651856	0.0216174646625424	0.000129956065644528	0.0251409970827086	0.00847229744709026	0.0299448066900548	0.0102532049946585	0.0493805607467188	0.115204901928527	0.00642188435491219	0.00174513797782845	0.0102532049946585	0.00755449817065484	0.017935659434938	0.0259428445729783	0.00985384697098016	0.00372468415444441	0.164452601976079	0.0216174646625424	0.00139912477464872	0.00478248547614094	0.220033842055051	0.00914668367365871	0.000319897157499864	0.000535710019872797	0.160237031960125	0.0511386334019924	0.00382907231003841	0.00914668367365871	0.0123424453230094	0.0102336529266154	0.0162428756799253	0.00780303954380244	0.0870588590957592	0.000709570694760257	0.0143378304037517	0.00165384375944881	0.0972658937627398	0.0334214866260904	0.0720983562066413	0.0262491687027596	0.00148502748267143	0.0709293415711614	0.131270335684067	0.114846959973368	0.00230179491826026	0.0343381419966138	0.00445040835803033	0.164452601976079	0.0829415878022409	0.079363607454163
Sphingopyxis	0.0123424453230094	0.149087654145097	0.0128003496676357	0.0156953846781498	0.117422438343013	0.0334214866260904	0.00589947917816691	0.00303805473225217	0.315170353874775	0.0412702556666904	0.264289610078004	0.00148502748267143	0.446618668069627	0.030763744437831	0.0392147767492437	0.126520076739372	0.28353627321649	0.000221672610367529	0.0146358741532333	0.224784681395382	0	0.295155138486117	0.0218955788621098	0.371506024670446	0.486861260380245	0.0299448066900548	0.0237648001622949	0.00400577344799628	0.102350932760852	0.102350932760852	0.0035175827756176	0.0749934658881162	0.446618668069627	4.04259444016751e-05	0.0343381419966138	0.58743248523036	0.3848475043079	0.00335053436292838	0.228143363985846	0.221561866035063	0.345202919356798	0.422029268026907	0.000204713377952181	0.000813990936641598	0.0435244491824382	0.14110858525264	0.000465645609735888	0.115204901928527	0.0118962920175195	0.0274831365547108	0.389594280003116	0.00785120180703154	0.104253063243029	0.0344094775514407	0.0259428445729783	0.0118962920175195	0.131370902583534	0.00802448721233879	0.000248300236429738	0.00985384697098016	0.362516178338508	0.0597976715819041	0.311237511334721	0.0571119209628237	0.162551016303804	0.046921650633767	0.0733197609955865	1.76396150352905e-05	0.185712191636597	0.221561866035063	0.291156385515505	0.0205639799453602	0.214621449127115	0.345202919356798	0.271790145899341	0.0214980031380943	0.0531511465576164	0.0251690854378627	0.188904042642857	0.133850039107052	0.141025243610606	0.0926130337725219	0.085755283101865	0.000187874169920726	0.192200973847654	0.132378081284206	0.159869247865604	0.147604821819616	0.372779988923821	0.0839989009350447	0.0597594274865377	0.188904042642857	0.0278114015410675	0.0352473556462596	0.133711463365389	0.402481884348504	0.346327936227672	0.10258874741819	0.0613305483619294	0.375304277228665	0.0506860351915974
Agromyces	0.00251093273377094	0.00438826312027971	0.00667007118738677	0.0156953846781498	0.0571119209628237	0.0853037902367692	0.0022720341333066	0.0209433223795031	0.00174513797782845	0.0162476596606231	0.00165384375944881	0.0412702556666904	0.000118231333908105	0.0049797309247699	0.0627382140675164	0.00541924856404425	0.00541924856404425	0.0946162743459594	0.00382907231003841	0.00111040401386504	0.295155138486117	0	0.172707404320709	5.10851071794644e-05	3.09035975516082e-06	0.0701822754081235	0.00251093273377094	0.403620362655126	0.00418685670911299	0.000129956065644528	0.0784113394725802	0.000660611392263069	1.51815806894742e-05	0.214621449127115	0.0230431402423762	0.000118231333908105	0.000142692908583169	0.0196774469308977	0.00216828711429609	4.04259444016751e-05	2.78963481476785e-05	1.30032415241449e-05	0.235205471131448	0.0237648001622949	0.0946162743459594	0.0022720341333066	0.0146358741532333	0.00478248547614094	0.020292529477274	0.0084469620526587	0.0106701597849081	0.0123424453230094	7.24149009623784e-05	0.00838159833673074	0.00367882558066406	0.0766514660104878	9.95227980548239e-05	0.038426785287201	0.0557780040636246	0.00418685670911299	9.09053689360662e-06	0.00251093273377094	9.95227980548239e-05	0.00880123407167532	0.00382907231003841	0.000870583719852118	0.00016175561911142	0.188644675839691	0.000129956065644528	0.00520610778419288	1.71655752145734e-06	0.0729468286128881	0.0267067335111415	7.465160658649e-06	3.5786027973048e-05	0.0870588590957592	0.0247562783513744	0.00104083834621246	0.00148502748267143	0.000142692908583169	0.00231623670649366	0.00188933761085013	0.000187874169920726	0.046921650633767	0.000118231333908105	0.00184888810855302	0.000618785006736784	0.0114414333295128	0.00569706551837432	0.00748687032300665	0.00308921749986388	0.000465645609735888	0.0111853852591673	0.0666683871119682	0.0244648427497504	9.11412032842857e-06	0.00500959502206962	0.00457949951254156	0.265561226075911	0.0251675842466276	0.0313826353235344
g__Gibberella	0.00858770210049203	0.365938067674208	0.060465543214074	0.0633935178149527	0.402481884348504	0.27066686479981	0.0366371642738045	0.0417612336089344	0.402481884348504	0.227108810255843	0.425486821053615	0.00198237470763996	0.318091404627759	0.00858770210049203	0.0038720053439572	0.0917896413707625	0.3355904087689	0.00735408199370824	0.00703289597617168	0.470799102239306	0.0218955788621098	0.172707404320709	8.03458066078199e-119	0.3355904087689	0.169847838359811	0.455640249248539	0.0512378454621734	0.00158597454687852	0.0551582386716276	0.0247609633874981	0.0218955788621098	0.0693780585852597	0.200572092112146	0.0254769060304482	0.0451382560515843	0.184518002546125	0.430447470007592	0.0193104582208691	0.0396995481212476	0.0564617597134206	0.460689197793907	0.181552209554378	0.0862627100795081	0.00962326399157993	0.0046422708850075	0.079272876417294	0.0120495234246641	0.230416135874505	0.0038720053439572	0.0336810146594871	0.30999955073365	0.0347145272909794	0.116470525038594	0.0294261268370047	0.0407105271370567	0.130379899322658	0.0329236781287074	0.270377643494695	0.00535873613614497	0.137558391569979	0.194207218139323	0.0463025132486289	0.164192376294699	0.14807380430839	0.266943392183601	0.0417612336089344	0.0375289128449492	0.02464698777804	0.0917896413707625	0.322465420542979	0.107657508510837	0.00147306690775039	0.203932318820263	0.237551132195975	0.125563647846666	0.0704928526354785	0.0306693232950721	0.0693780585852597	0.348238606539682	0.0693780585852597	0.0772973663255095	0.0427534288701953	0.0703608799059783	0.0103894316909803	0.142777674908855	0.205504330110132	0.3355904087689	0.231763162920929	0.0875161570787743	0.126396516137727	0.0860732961652768	0.079272876417294	0.129181172051239	0.108228451607622	0.14384521772397	0.171291974216695	0.237755316780439	0.114924158271826	0.239900406600908	0.155063661958519	0.0142004702945662
